pet_id,pet_type,breed,age_months,color,size,weight_kg,vaccinated,health_condition,timein_shelter_days,adoption_fee,previous_owner,adoption_likelihood
1559,Rabbit,Rabbit,51,White,Large,22.4605162,1,0,33,195,0,0
1560,Bird,Parakeet,75,Black,Medium,9.982264219,0,0,58,398,0,0
1561,Cat,Persian,10,Black,Large,25.90380874,0,0,49,306,0,0
1562,Cat,Siamese,142,Black,Medium,21.3131911,0,0,17,261,0,0
1563,Dog,Labrador,51,Orange,Large,12.6525903,0,0,42,90,0,0
1564,Dog,Poodle,118,Orange,Small,3.212771171,1,1,72,196,0,0
1565,Rabbit,Rabbit,121,Orange,Small,22.24830533,0,1,40,68,0,0
1566,Rabbit,Rabbit,39,Gray,Large,18.88965792,1,0,46,465,1,0
1567,Bird,Parakeet,28,Black,Medium,1.084439817,1,0,71,219,0,1
1568,Cat,Siamese,3,White,Small,1.273175823,1,1,70,418,1,0
1569,Cat,Siamese,84,Orange,Medium,24.45499622,1,0,68,378,0,1
1570,Bird,Parakeet,155,Orange,Large,8.522592425,1,0,1,213,0,0
1571,Cat,Persian,117,Black,Large,19.44787636,1,0,79,417,1,0
1572,Cat,Persian,2,Orange,Small,14.17221817,0,0,89,446,1,0
1573,Dog,Poodle,93,Gray,Large,26.03947042,1,0,52,451,0,0
1574,Cat,Persian,166,Gray,Small,27.59187228,1,0,35,145,0,0
1575,Bird,Parakeet,131,Orange,Medium,29.90742367,1,0,69,232,0,1
1576,Bird,Parakeet,144,Black,Small,5.456839938,1,0,5,370,0,0
1577,Rabbit,Rabbit,94,Black,Small,26.02595735,1,1,17,409,1,0
1578,Dog,Labrador,40,Black,Medium,8.714619925,1,0,53,233,0,1
1579,Bird,Parakeet,2,Brown,Small,18.13366037,1,0,52,213,0,1
1580,Bird,Parakeet,81,Orange,Small,15.66741218,1,0,14,366,1,0
1581,Bird,Parakeet,169,Black,Large,1.521655816,1,0,29,480,0,0
1582,Rabbit,Rabbit,12,Gray,Medium,28.05036712,1,0,8,60,0,1
1583,Cat,Persian,163,White,Small,3.271484599,0,0,1,362,0,0
1584,Bird,Parakeet,65,White,Medium,20.95834866,1,0,29,77,0,1
1585,Cat,Persian,55,Black,Medium,23.76519825,1,0,36,94,0,1
1586,Rabbit,Rabbit,45,White,Small,24.06334762,0,0,51,329,0,0
1587,Dog,Golden Retriever,101,White,Large,4.929341049,1,0,37,498,0,0
1588,Bird,Parakeet,62,Brown,Medium,13.97952856,1,0,69,215,1,1
1589,Rabbit,Rabbit,49,Gray,Small,25.05343724,1,0,53,212,1,0
1590,Rabbit,Rabbit,127,Gray,Medium,9.777697101,0,0,52,303,0,0
1591,Cat,Siamese,153,Brown,Large,14.56471159,1,0,88,199,0,0
1592,Dog,Labrador,23,Brown,Large,8.911022888,1,0,83,351,0,1
1593,Dog,Golden Retriever,152,White,Large,14.44299112,1,0,12,30,0,0
1594,Bird,Parakeet,38,Orange,Small,26.74729976,1,0,52,289,1,0
1595,Rabbit,Rabbit,28,White,Small,14.1986027,1,0,1,342,0,0
1596,Bird,Parakeet,21,Brown,Large,17.1214485,0,1,7,472,0,0
1597,Bird,Parakeet,107,Gray,Small,12.71531222,1,1,17,134,0,0
1598,Bird,Parakeet,146,White,Large,14.34339831,0,0,43,82,0,0
1599,Dog,Poodle,164,Orange,Small,1.440051772,1,0,71,390,0,0
1600,Dog,Golden Retriever,99,White,Large,9.228619789,1,0,17,46,1,0
1601,Dog,Golden Retriever,173,Black,Medium,13.66086993,1,0,59,391,1,1
1602,Bird,Parakeet,119,White,Large,19.3801123,0,0,3,205,1,0
1603,Dog,Golden Retriever,73,Brown,Large,14.05150599,1,0,29,384,1,0
1604,Rabbit,Rabbit,122,Gray,Small,10.79669426,0,0,22,380,1,0
1605,Cat,Siamese,30,Gray,Small,12.25486332,1,0,38,76,0,0
1606,Rabbit,Rabbit,108,Brown,Small,8.026506547,1,0,54,258,0,0
1607,Rabbit,Rabbit,98,Black,Small,27.8103342,1,0,50,436,1,0
1608,Cat,Persian,32,Brown,Small,16.13055355,1,0,69,91,0,0
1609,Rabbit,Rabbit,156,White,Small,1.388874162,0,0,30,421,0,0
1610,Cat,Siamese,172,Brown,Medium,1.563941494,1,0,23,434,0,1
1611,Rabbit,Rabbit,79,Brown,Large,29.21588741,1,0,85,398,0,0
1612,Rabbit,Rabbit,41,Black,Large,7.42207585,1,0,47,99,0,0
1613,Rabbit,Rabbit,63,White,Large,24.36264038,1,0,21,382,0,0
1614,Dog,Poodle,23,Orange,Medium,2.689983745,1,0,20,194,0,1
1615,Dog,Poodle,104,Orange,Large,27.71371936,1,0,23,191,1,0
1616,Bird,Parakeet,75,Gray,Medium,26.35809311,1,0,68,67,0,1
1617,Bird,Parakeet,48,Brown,Medium,17.56170171,1,0,21,388,1,1
1618,Rabbit,Rabbit,160,Gray,Medium,1.260961061,1,0,21,241,0,1
1619,Cat,Siamese,57,Black,Large,8.476515347,1,0,1,89,0,0
1620,Cat,Siamese,118,Orange,Medium,12.79785677,0,1,15,344,0,0
1621,Dog,Golden Retriever,100,Brown,Large,14.34185939,1,0,17,9,0,0
1622,Dog,Golden Retriever,124,Black,Large,9.632683998,0,0,51,263,0,0
1623,Rabbit,Rabbit,161,Black,Small,1.955488179,0,0,63,267,1,0
1624,Dog,Golden Retriever,152,Brown,Small,18.11369477,1,1,14,319,1,0
1625,Rabbit,Rabbit,167,Black,Medium,16.20048536,1,0,59,117,1,1
1626,Dog,Poodle,34,Brown,Medium,9.207018427,0,0,83,249,0,0
1627,Cat,Siamese,156,Brown,Large,2.10130306,1,0,50,58,0,0
1628,Bird,Parakeet,165,White,Medium,29.84323143,1,1,34,194,0,0
1629,Dog,Golden Retriever,7,Gray,Medium,14.97759942,1,0,6,474,0,1
1630,Cat,Siamese,165,Black,Large,22.92412301,1,0,49,49,0,0
1631,Cat,Siamese,56,Black,Medium,14.11710702,1,0,6,406,0,1
1632,Bird,Parakeet,65,White,Medium,2.251938435,1,0,69,295,0,1
1633,Bird,Parakeet,47,White,Large,9.978421607,0,1,7,377,0,0
1634,Rabbit,Rabbit,148,White,Large,10.28319409,0,0,77,96,0,0
1635,Rabbit,Rabbit,19,Orange,Small,25.31223422,0,0,51,461,0,0
1636,Dog,Labrador,157,Orange,Large,19.97266936,1,1,1,126,0,0
1637,Cat,Persian,146,Orange,Small,8.987467206,1,1,13,245,1,0
1638,Cat,Siamese,163,Brown,Medium,29.06445869,1,0,43,86,0,1
1639,Cat,Siamese,171,Black,Large,10.32471314,1,0,27,478,0,0
1640,Rabbit,Rabbit,126,Gray,Large,29.94878675,1,1,71,76,0,0
1641,Bird,Parakeet,139,Brown,Large,29.8887471,0,0,3,376,0,0
1642,Rabbit,Rabbit,49,Black,Medium,6.545105015,1,1,58,203,1,0
1643,Cat,Persian,113,Black,Small,10.06949237,1,1,89,482,1,0
1644,Rabbit,Rabbit,38,White,Medium,15.09528176,0,0,17,145,0,0
1645,Rabbit,Rabbit,64,White,Medium,20.25891946,0,1,45,148,0,0
1646,Dog,Poodle,69,Brown,Large,16.31337602,1,0,78,492,1,0
1647,Cat,Persian,136,White,Small,29.1138026,1,0,58,110,0,0
1648,Bird,Parakeet,162,Black,Medium,21.99568576,1,0,56,489,1,1
1649,Cat,Siamese,176,White,Large,7.149300632,1,1,54,128,0,0
1650,Rabbit,Rabbit,116,Orange,Medium,4.047828956,1,0,87,252,0,1
1651,Rabbit,Rabbit,65,White,Medium,20.96363743,0,0,88,165,1,0
1652,Dog,Poodle,31,Black,Large,5.595120765,1,1,29,296,0,0
1653,Bird,Parakeet,132,Brown,Large,23.84262837,1,0,54,425,0,0
1654,Dog,Poodle,113,Gray,Small,10.02006335,1,0,27,494,0,0
1655,Dog,Poodle,109,White,Medium,10.47990463,1,1,45,136,0,0
1656,Dog,Labrador,178,Black,Large,1.313153379,1,0,87,278,1,1
1657,Bird,Parakeet,69,Gray,Large,21.32932675,1,1,31,333,0,0
1658,Dog,Poodle,158,Gray,Small,4.284822839,1,1,36,10,0,0
1659,Cat,Siamese,120,Orange,Small,23.41353675,1,0,81,70,1,0
1660,Cat,Persian,88,Gray,Large,15.26416684,1,0,61,158,0,0
1661,Cat,Persian,67,Black,Small,23.74411463,0,0,37,215,0,0
1662,Dog,Labrador,75,Black,Large,17.93386964,1,0,67,25,1,1
1663,Cat,Siamese,45,White,Medium,3.390564889,1,0,36,285,1,1
1664,Dog,Golden Retriever,4,White,Small,23.20391776,1,0,5,161,0,1
1665,Cat,Persian,154,White,Medium,3.024185062,0,0,46,429,0,0
1666,Rabbit,Rabbit,155,Gray,Medium,14.8823499,1,0,79,101,1,1
1667,Dog,Poodle,174,Gray,Medium,5.99812721,1,0,52,68,1,1
1668,Rabbit,Rabbit,107,Orange,Large,22.81772016,1,0,49,132,1,0
1669,Dog,Poodle,51,White,Medium,27.43614561,1,0,6,188,0,1
1670,Cat,Siamese,50,Brown,Medium,17.06965874,1,0,10,210,0,1
1671,Dog,Labrador,6,Orange,Medium,16.28727153,1,0,23,242,0,1
1672,Cat,Persian,59,Brown,Large,23.15493269,1,0,17,165,1,0
1673,Rabbit,Rabbit,125,Gray,Medium,1.147285576,1,0,84,411,1,1
1674,Bird,Parakeet,143,Orange,Medium,27.61500064,0,1,44,409,0,0
1675,Dog,Poodle,30,Orange,Small,6.726015696,0,0,41,60,0,0
1676,Cat,Siamese,170,Black,Large,29.53944763,1,0,15,361,0,0
1677,Bird,Parakeet,122,Gray,Medium,22.35136449,1,0,44,278,1,1
1678,Dog,Golden Retriever,125,Gray,Small,23.45328328,1,0,58,429,0,0
1679,Cat,Siamese,37,Orange,Large,20.02988643,0,0,86,112,0,0
1680,Rabbit,Rabbit,170,Gray,Large,14.6782323,1,0,50,29,0,0
1681,Cat,Persian,124,Orange,Large,17.57720311,1,0,52,322,0,0
1682,Dog,Labrador,101,Black,Large,2.345683694,0,0,70,475,0,0
1683,Dog,Golden Retriever,35,Orange,Large,19.09482577,1,1,68,160,1,0
1684,Cat,Siamese,87,Gray,Large,19.15684496,1,0,63,233,1,0
1685,Dog,Poodle,134,Gray,Medium,26.84482312,1,0,58,386,0,1
1686,Dog,Poodle,18,Orange,Medium,15.66403437,1,1,23,452,0,1
1687,Cat,Persian,113,Orange,Medium,3.237186848,1,0,44,376,1,1
1688,Rabbit,Rabbit,29,Orange,Medium,9.879681694,0,0,83,338,0,0
1689,Cat,Persian,77,White,Small,20.01325295,1,0,44,169,0,0
1690,Cat,Siamese,59,Gray,Medium,7.93850702,0,0,52,317,1,0
1691,Dog,Golden Retriever,175,Gray,Large,9.135306834,1,0,67,185,1,0
1692,Dog,Golden Retriever,126,White,Medium,24.79360147,0,0,28,56,1,0
1693,Cat,Siamese,145,Orange,Medium,17.94527222,1,0,67,239,0,1
1694,Dog,Golden Retriever,109,Black,Large,15.74729552,1,0,78,256,0,0
1695,Rabbit,Rabbit,22,Orange,Medium,10.23510704,0,0,18,357,0,1
1696,Bird,Parakeet,68,Orange,Medium,22.19691304,1,0,27,200,0,1
1697,Rabbit,Rabbit,69,White,Medium,9.3438346,0,0,51,443,1,0
1698,Rabbit,Rabbit,165,Gray,Small,22.37484201,1,0,60,324,0,0
1699,Dog,Golden Retriever,49,Orange,Medium,3.032942928,1,0,74,314,1,1
1700,Bird,Parakeet,141,Gray,Large,26.07169891,0,0,49,301,0,0
1701,Rabbit,Rabbit,162,Brown,Large,15.48742744,0,0,15,105,0,0
1702,Bird,Parakeet,109,Gray,Medium,13.71673248,1,0,83,289,1,1
1703,Cat,Persian,86,Black,Medium,18.71967893,0,0,73,100,0,0
1704,Bird,Parakeet,53,Black,Medium,19.10157011,1,0,68,96,0,1
1705,Bird,Parakeet,123,Orange,Large,4.82902013,1,0,15,152,0,0
1706,Rabbit,Rabbit,87,Gray,Large,22.9307741,1,0,51,425,0,0
1707,Cat,Persian,179,Orange,Small,9.001920641,1,0,48,28,0,0
1708,Dog,Labrador,131,White,Small,27.24389452,1,0,72,152,0,1
1709,Cat,Persian,42,Black,Small,24.71766924,1,0,1,437,0,0
1710,Bird,Parakeet,98,Orange,Large,11.0417152,0,0,7,378,1,0
1711,Rabbit,Rabbit,160,White,Small,24.4244395,0,0,53,72,0,0
1712,Bird,Parakeet,109,Orange,Medium,11.33532448,0,1,31,253,0,0
1713,Bird,Parakeet,51,Gray,Medium,3.927482767,0,0,18,450,0,0
1714,Rabbit,Rabbit,85,Gray,Large,28.89475892,0,0,12,398,0,0
1715,Bird,Parakeet,174,Gray,Small,19.92545844,1,1,48,3,0,0
1716,Dog,Poodle,127,Gray,Medium,14.22688627,1,0,30,236,0,1
1717,Bird,Parakeet,21,Brown,Large,12.53542719,1,0,7,37,0,1
1718,Dog,Golden Retriever,44,White,Small,10.41645469,0,0,3,19,1,0
1719,Cat,Siamese,139,White,Medium,29.46198027,1,0,63,112,1,1
1720,Cat,Persian,103,Gray,Small,4.907670689,1,0,6,22,1,0
1721,Dog,Labrador,68,Brown,Large,10.12934671,1,0,15,420,0,1
1722,Dog,Labrador,129,Gray,Small,15.07943157,1,0,71,445,0,1
1723,Dog,Labrador,92,Brown,Large,14.86198681,1,0,43,366,1,1
1724,Dog,Golden Retriever,24,Gray,Small,14.66962805,1,0,81,135,0,0
1725,Rabbit,Rabbit,125,Black,Medium,6.097730659,1,0,18,420,1,1
1726,Cat,Siamese,141,Black,Large,5.203043286,0,1,22,247,0,0
1727,Bird,Parakeet,111,Orange,Large,8.388260004,1,0,61,300,0,0
1728,Bird,Parakeet,98,Gray,Large,27.52125846,1,1,61,96,1,0
1729,Bird,Parakeet,139,White,Small,4.278536067,0,0,53,32,1,0
1730,Cat,Siamese,179,Orange,Small,22.965328,1,0,26,134,1,0
1731,Rabbit,Rabbit,17,Black,Medium,22.9689034,1,0,40,254,1,1
1732,Rabbit,Rabbit,99,Gray,Large,24.48334171,1,0,88,277,0,0
1733,Bird,Parakeet,82,Orange,Large,26.71184918,0,1,8,132,0,0
1734,Cat,Persian,104,Gray,Small,8.628049149,1,1,21,237,1,0
1735,Cat,Persian,152,Black,Small,7.512224609,1,0,43,14,0,0
1736,Bird,Parakeet,19,Orange,Medium,14.49966433,1,0,21,276,0,1
1737,Dog,Golden Retriever,165,Black,Medium,8.687585894,0,0,3,125,0,0
1738,Bird,Parakeet,85,Brown,Small,22.29498968,1,1,31,344,0,0
1739,Dog,Labrador,8,Black,Large,19.44224773,1,0,27,16,0,1
1740,Dog,Poodle,28,Gray,Medium,26.37464295,1,0,27,311,0,1
1741,Dog,Golden Retriever,5,White,Small,3.399410801,0,0,73,49,1,0
1742,Dog,Golden Retriever,145,Black,Small,27.53741667,1,0,57,134,1,0
1743,Rabbit,Rabbit,101,White,Large,9.507110173,1,1,33,117,0,0
1744,Cat,Persian,164,Brown,Small,15.23013603,0,0,44,377,0,0
1745,Rabbit,Rabbit,118,Orange,Small,13.71973164,1,0,43,305,0,0
1746,Bird,Parakeet,147,Orange,Medium,23.04903788,1,0,31,59,0,1
1747,Rabbit,Rabbit,64,White,Small,13.18966597,1,0,65,124,0,0
1748,Bird,Parakeet,91,Orange,Small,28.36304122,1,0,84,466,0,0
1749,Dog,Labrador,117,Black,Medium,27.1734826,0,0,76,115,0,1
1750,Bird,Parakeet,98,White,Large,26.29267341,1,0,17,390,0,0
1751,Dog,Poodle,11,Gray,Large,3.066491647,1,1,15,423,0,0
1752,Rabbit,Rabbit,54,Black,Medium,25.77348379,1,0,34,172,0,1
1753,Cat,Persian,173,Black,Medium,23.66742792,1,0,80,186,0,1
1754,Dog,Poodle,47,Black,Large,4.001875463,0,0,4,497,0,0
1755,Dog,Golden Retriever,140,Gray,Large,4.115015438,1,0,72,87,0,0
1756,Bird,Parakeet,149,Brown,Large,3.933750534,1,0,89,202,1,0
1757,Cat,Siamese,139,Orange,Large,1.328645203,1,1,79,360,0,0
1758,Dog,Poodle,5,White,Large,16.91039485,1,0,28,310,1,1
1759,Bird,Parakeet,20,Brown,Medium,29.22843445,1,0,73,319,0,1
1760,Rabbit,Rabbit,169,White,Small,13.72185638,0,0,2,448,1,0
1761,Cat,Persian,46,Orange,Large,16.68196755,0,0,17,181,0,0
1762,Bird,Parakeet,12,Gray,Large,29.07112411,0,0,58,351,1,0
1763,Dog,Golden Retriever,70,Black,Small,8.400284634,1,0,74,167,0,0
1764,Cat,Siamese,17,Black,Small,25.89563733,0,0,9,180,1,0
1765,Cat,Persian,115,Gray,Small,16.84532355,0,0,31,299,0,0
1766,Bird,Parakeet,147,Brown,Small,17.51481893,1,0,66,446,0,0
1767,Cat,Siamese,154,Brown,Small,10.95204186,0,0,88,129,1,0
1768,Dog,Golden Retriever,48,White,Small,17.28594647,1,0,62,462,0,0
1769,Dog,Golden Retriever,108,Gray,Medium,3.121132775,1,0,19,148,1,1
1770,Rabbit,Rabbit,52,Brown,Small,23.17466361,0,0,81,471,0,0
1771,Rabbit,Rabbit,96,Gray,Small,9.255945085,1,1,74,305,0,0
1772,Cat,Siamese,70,Orange,Medium,26.74064156,0,0,55,208,1,0
1773,Bird,Parakeet,102,Black,Small,11.66767014,1,0,28,110,0,0
1774,Dog,Poodle,75,Black,Large,5.141899204,1,0,50,435,0,0
1775,Bird,Parakeet,161,Black,Large,21.18056566,0,1,65,499,1,0
1776,Cat,Persian,151,Gray,Small,5.772766197,0,1,3,136,1,0
1777,Bird,Parakeet,143,Gray,Medium,22.85673495,1,0,79,354,1,1
1778,Bird,Parakeet,155,White,Large,29.07525486,0,0,52,403,0,0
1779,Cat,Siamese,179,Black,Medium,23.6070332,0,1,10,210,0,0
1780,Cat,Siamese,82,White,Large,1.651028205,1,0,21,145,0,0
1781,Dog,Poodle,92,Black,Small,18.39668785,1,0,37,83,0,0
1782,Bird,Parakeet,179,White,Medium,21.16690946,1,1,15,29,1,0
1783,Rabbit,Rabbit,175,White,Medium,24.93829145,1,0,87,487,0,1
1784,Bird,Parakeet,4,Orange,Medium,2.624066959,1,0,78,64,0,1
1785,Rabbit,Rabbit,135,White,Large,14.92312701,0,1,79,23,0,0
1786,Rabbit,Rabbit,109,Gray,Large,16.52575531,1,0,74,471,1,0
1787,Dog,Poodle,163,White,Large,5.904621017,1,0,9,430,1,0
1788,Bird,Parakeet,48,Black,Small,10.35104448,1,0,44,210,0,0
1789,Dog,Golden Retriever,73,White,Large,13.76643006,1,0,39,221,0,0
1790,Rabbit,Rabbit,72,Brown,Small,25.16308095,0,0,5,89,1,0
1791,Cat,Siamese,116,Black,Medium,27.95281942,0,0,25,105,0,0
1792,Bird,Parakeet,173,Brown,Medium,19.22426204,1,0,56,171,0,1
1793,Rabbit,Rabbit,81,Black,Small,12.45341039,1,1,64,229,0,0
1794,Bird,Parakeet,81,Gray,Large,8.366899516,1,0,72,412,0,0
1795,Bird,Parakeet,113,Gray,Small,29.48192035,0,0,86,76,0,0
1796,Rabbit,Rabbit,96,Gray,Medium,29.50757994,1,0,52,67,1,1
1797,Dog,Labrador,72,Brown,Medium,27.8243315,1,0,89,364,0,1
1798,Cat,Siamese,147,Orange,Small,23.78440535,1,0,76,400,0,0
1799,Dog,Poodle,63,Black,Large,10.44760677,1,1,9,352,1,0
1800,Dog,Labrador,38,Gray,Large,24.69301402,1,0,10,388,1,1
1801,Cat,Persian,67,Black,Small,12.8549975,0,0,10,91,0,0
1802,Cat,Persian,69,Brown,Small,10.47641985,1,0,73,87,0,0
1803,Bird,Parakeet,13,Orange,Large,22.6010954,1,0,62,464,0,1
1804,Bird,Parakeet,175,Brown,Medium,3.309963901,0,0,60,49,0,0
1805,Cat,Persian,31,Black,Small,2.408318976,0,0,19,102,0,0
1806,Cat,Siamese,114,Orange,Large,13.99065722,1,0,38,367,0,0
1807,Bird,Parakeet,22,Orange,Large,13.92352522,1,1,6,423,0,0
1808,Dog,Labrador,93,Brown,Medium,26.97368044,1,0,15,491,0,1
1809,Cat,Persian,171,Gray,Medium,4.658439792,0,0,47,45,0,0
1810,Rabbit,Rabbit,67,Black,Medium,4.575233896,1,0,45,178,0,1
1811,Bird,Parakeet,54,White,Medium,5.276125414,1,0,5,266,0,1
1812,Bird,Parakeet,138,White,Medium,1.862351578,1,0,78,267,0,1
1813,Bird,Parakeet,42,Brown,Small,3.080220397,1,0,53,396,0,0
1814,Cat,Persian,64,Black,Large,20.13622614,1,0,66,319,0,0
1815,Dog,Poodle,126,Black,Small,13.51594554,1,1,62,7,0,0
1816,Dog,Labrador,21,Brown,Small,23.14448895,1,0,23,448,0,1
1817,Cat,Siamese,169,Black,Small,29.78533384,1,0,44,264,0,0
1818,Rabbit,Rabbit,152,Gray,Small,20.11200575,1,1,52,475,1,0
1819,Dog,Golden Retriever,35,Brown,Small,2.463211548,1,0,46,385,1,0
1820,Dog,Poodle,30,Gray,Medium,4.032323078,1,0,19,77,0,1
1821,Cat,Siamese,57,Black,Medium,26.54911846,1,1,88,396,1,0
1822,Bird,Parakeet,47,Brown,Large,16.29738239,1,0,84,239,0,0
1823,Bird,Parakeet,163,Black,Small,24.92027762,1,0,47,257,0,0
1824,Rabbit,Rabbit,19,Brown,Large,25.84175775,1,0,52,195,1,1
1825,Dog,Labrador,114,Black,Medium,27.9025617,1,0,24,459,0,1
1826,Cat,Siamese,8,Gray,Medium,28.54504696,1,0,17,431,0,1
1827,Bird,Parakeet,26,Gray,Medium,17.0899481,1,0,89,329,0,1
1828,Dog,Poodle,113,Black,Small,10.889585,0,0,46,130,0,0
1829,Rabbit,Rabbit,71,Brown,Small,28.89408136,1,0,64,451,0,0
1830,Cat,Persian,30,White,Medium,16.87478577,0,0,28,389,0,0
1831,Rabbit,Rabbit,135,Gray,Large,2.863328966,0,1,50,342,0,0
1832,Cat,Persian,67,Gray,Large,19.64051995,1,1,64,260,0,0
1833,Dog,Labrador,65,White,Medium,18.04285776,0,0,28,241,0,1
1834,Rabbit,Rabbit,36,Black,Large,26.97799331,1,1,86,386,1,0
1835,Dog,Labrador,25,Brown,Medium,19.94242849,0,0,56,393,1,1
1836,Cat,Siamese,37,Black,Large,11.12252031,0,0,59,170,0,0
1837,Dog,Golden Retriever,1,Orange,Medium,29.02054605,1,0,5,146,0,1
1838,Dog,Labrador,143,Gray,Large,24.24696509,1,0,54,269,1,1
1839,Rabbit,Rabbit,37,Orange,Small,19.28211093,1,1,44,148,0,0
1840,Rabbit,Rabbit,141,Gray,Medium,9.494830899,1,0,42,379,0,1
1841,Rabbit,Rabbit,136,Gray,Medium,11.83266859,0,0,72,298,0,0
1842,Bird,Parakeet,133,Orange,Large,20.4291278,1,0,57,27,1,0
1843,Cat,Siamese,128,Orange,Medium,3.087443735,1,0,47,148,0,1
1844,Dog,Labrador,127,Black,Medium,8.443737158,1,0,76,419,0,1
1845,Bird,Parakeet,1,Orange,Medium,21.70312707,1,1,25,279,0,1
1846,Rabbit,Rabbit,164,Black,Small,14.92053679,1,0,44,181,0,0
1847,Cat,Siamese,35,Black,Small,12.66941338,1,0,15,165,0,0
1848,Rabbit,Rabbit,104,Black,Large,5.39227105,1,0,51,16,0,0
1849,Bird,Parakeet,23,Gray,Small,13.813622,1,0,53,149,0,1
1850,Cat,Persian,9,Gray,Large,23.35006715,1,0,34,338,0,1
1851,Bird,Parakeet,34,Orange,Small,8.656372536,0,0,77,44,0,0
1852,Cat,Siamese,174,Gray,Large,1.156557723,1,0,8,329,1,0
1853,Cat,Siamese,128,Orange,Small,20.38664213,1,0,77,188,1,0
1854,Bird,Parakeet,4,Gray,Small,29.20617153,1,1,70,138,0,0
1855,Rabbit,Rabbit,158,Brown,Large,18.59797034,1,0,21,60,0,0
1856,Rabbit,Rabbit,102,Brown,Medium,4.477733909,0,0,7,293,0,0
1857,Bird,Parakeet,75,Orange,Medium,10.30125968,1,1,79,321,0,0
1858,Rabbit,Rabbit,99,Gray,Small,26.16160683,1,0,56,32,1,0
1859,Rabbit,Rabbit,72,Gray,Large,7.744474153,0,0,49,298,0,0
1860,Dog,Golden Retriever,3,Black,Medium,18.6231812,1,0,42,414,0,1
1861,Cat,Siamese,142,White,Large,12.67746504,1,0,23,111,1,0
1862,Bird,Parakeet,173,Orange,Medium,7.027467921,1,0,52,290,1,1
1863,Dog,Poodle,34,White,Large,24.58879991,1,0,79,36,0,0
1864,Cat,Siamese,45,White,Small,22.54210702,1,1,53,430,0,0
1865,Cat,Siamese,61,Orange,Large,20.18614091,0,1,16,494,0,0
1866,Cat,Siamese,83,Gray,Medium,7.853761118,1,0,37,99,1,1
1867,Dog,Poodle,123,Orange,Small,3.837853079,1,0,18,22,1,0
1868,Bird,Parakeet,102,White,Large,17.70862056,0,1,20,419,0,0
1869,Rabbit,Rabbit,16,Gray,Medium,17.05665717,1,0,46,423,0,1
1870,Cat,Siamese,66,Brown,Small,6.463165271,1,0,2,486,0,0
1871,Dog,Poodle,168,Orange,Large,2.631154135,1,0,87,217,0,0
1872,Bird,Parakeet,145,Orange,Medium,3.340545172,1,1,63,88,0,0
1873,Bird,Parakeet,119,Gray,Large,29.79035861,1,0,3,208,0,0
1874,Dog,Labrador,162,Brown,Large,23.72393295,1,0,46,270,0,1
1875,Bird,Parakeet,124,Brown,Small,27.7376368,1,0,49,420,1,0
1876,Rabbit,Rabbit,144,Gray,Small,6.656586945,0,1,1,236,0,0
1877,Cat,Siamese,102,Black,Medium,28.85648755,1,0,22,387,0,1
1878,Dog,Golden Retriever,66,Orange,Small,5.136976193,1,0,14,405,0,0
1879,Cat,Siamese,13,Orange,Medium,15.76337303,1,0,85,208,1,1
1880,Cat,Persian,111,White,Large,25.06117485,1,0,45,277,0,0
1881,Cat,Siamese,159,Gray,Large,11.14429728,1,0,6,464,1,0
1882,Rabbit,Rabbit,34,White,Medium,13.32002746,1,1,65,205,0,0
1883,Bird,Parakeet,39,White,Large,4.717368199,0,0,21,77,1,0
1884,Rabbit,Rabbit,136,Brown,Small,4.56473452,1,0,4,400,1,0
1885,Bird,Parakeet,120,Orange,Large,18.96747852,0,0,3,327,0,0
1886,Cat,Siamese,126,White,Small,20.59043869,1,0,30,97,1,0
1887,Rabbit,Rabbit,55,Brown,Medium,23.54264291,1,0,31,345,0,1
1888,Dog,Golden Retriever,27,Gray,Medium,17.14377953,1,0,34,364,0,1
1889,Dog,Labrador,118,White,Large,19.72701948,0,1,83,349,0,0
1890,Rabbit,Rabbit,53,Orange,Large,1.392000879,1,0,20,469,0,0
1891,Cat,Siamese,39,White,Small,5.702951087,0,0,87,335,1,0
1892,Cat,Siamese,65,Gray,Small,29.56252821,0,0,54,93,1,0
1893,Dog,Golden Retriever,145,White,Large,3.203811683,1,0,25,79,0,0
1894,Bird,Parakeet,158,Orange,Large,20.68485845,1,0,15,37,0,0
1895,Rabbit,Rabbit,13,Brown,Medium,6.106396358,0,0,38,407,0,1
1896,Dog,Labrador,21,Orange,Medium,21.78483899,0,0,23,227,0,1
1897,Bird,Parakeet,147,Brown,Medium,21.47372169,1,0,52,482,0,1
1898,Dog,Poodle,53,Black,Large,7.791772734,1,0,66,133,1,0
1899,Rabbit,Rabbit,19,Orange,Large,8.819397577,0,0,57,195,0,0
1900,Cat,Siamese,57,Orange,Large,19.98835069,1,0,57,465,0,0
1901,Bird,Parakeet,25,Gray,Medium,12.31249512,1,1,79,389,1,0
1902,Rabbit,Rabbit,31,White,Large,6.641891121,1,0,52,281,0,0
1903,Dog,Labrador,81,Brown,Small,22.21870836,1,1,35,100,0,0
1904,Bird,Parakeet,23,Brown,Large,5.470278206,0,0,74,474,0,0
1905,Bird,Parakeet,32,Gray,Large,25.81366626,1,0,14,424,0,0
1906,Cat,Persian,74,Gray,Large,15.9254162,1,0,14,74,1,0
1907,Rabbit,Rabbit,10,White,Large,4.065317512,1,0,33,293,0,1
