cap_diameter,cap_shape,gill_attachment,gill_color,stem_height,stem_width,stem_color,season,class
336,3,0,10,2.01379412,0,2,0.943194554,1
346,3,0,10,2.01379412,0,2,0.943194554,1
425,3,0,10,2.01379412,0,2,0.888450288,1
344,3,0,10,2.01379412,0,2,0.943194554,1
377,3,0,10,2.01379412,0,2,0.943194554,1
368,3,0,10,2.01379412,0,2,0.943194554,1
504,3,0,10,2.01379412,0,2,0.888450288,1
422,3,0,10,2.01379412,0,2,0.943194554,1
325,3,0,10,2.01379412,0,2,0.943194554,1
299,3,0,10,2.01379412,0,2,0.943194554,1
415,3,0,10,2.01379412,0,2,0.888450288,1
348,3,0,10,2.01379412,0,2,0.943194554,1
433,3,0,10,2.01379412,0,2,0.943194554,1
429,3,0,10,2.01379412,0,2,0.888450288,1
513,3,0,10,2.01379412,0,2,0.943194554,1
428,3,0,10,2.01379412,0,2,0.943194554,1
593,3,0,10,2.01379412,0,2,0.943194554,1
474,3,0,10,2.01379412,0,2,0.888450288,1
451,3,0,10,2.01379412,0,2,0.943194554,1
414,3,0,10,2.01379412,0,2,0.888450288,1
417,3,0,10,2.01379412,0,2,0.888450288,1
305,3,0,10,2.01379412,0,2,0.943194554,1
304,3,0,10,2.01379412,0,2,0.943194554,1
542,3,0,10,2.01379412,0,2,0.943194554,1
331,3,0,10,2.01379412,0,2,0.888450288,1
281,3,0,10,2.01379412,0,2,0.943194554,1
388,3,0,10,2.01379412,0,2,0.888450288,1
389,3,0,10,2.01379412,0,2,0.943194554,1
378,3,0,10,2.01379412,0,2,0.888450288,1
456,3,0,10,2.01379412,0,2,0.943194554,1
307,3,0,10,2.01379412,0,2,0.888450288,1
456,3,0,10,2.01379412,0,2,0.888450288,1
507,3,0,10,2.01379412,0,2,0.888450288,1
427,3,0,10,2.01379412,0,2,0.943194554,1
390,3,0,10,2.01379412,0,2,0.943194554,1
396,3,0,10,2.01379412,0,2,0.943194554,1
318,3,0,10,2.01379412,0,2,0.943194554,1
443,3,0,10,2.01379412,0,2,0.888450288,1
284,3,0,10,2.01379412,0,2,0.888450288,1
404,3,0,10,2.01379412,0,2,0.888450288,1
461,3,0,10,2.01379412,0,2,0.943194554,1
428,3,0,10,2.01379412,0,2,0.943194554,1
417,3,0,10,2.01379412,0,2,0.943194554,1
362,3,0,10,2.01379412,0,2,0.943194554,1
301,3,0,10,2.01379412,0,2,0.888450288,1
542,3,0,10,2.01379412,0,2,0.943194554,1
305,3,0,10,2.01379412,0,2,0.943194554,1
295,3,0,10,2.01379412,0,2,0.943194554,1
470,3,0,10,2.01379412,0,2,0.943194554,1
446,3,0,10,2.01379412,0,2,0.943194554,1
312,3,0,10,2.01379412,0,2,0.888450288,1
285,3,0,10,2.01379412,0,2,0.943194554,1
500,3,0,10,2.01379412,0,2,0.943194554,1
333,3,0,10,2.01379412,0,2,0.888450288,1
429,3,0,10,2.01379412,0,2,0.888450288,1
392,3,0,10,2.01379412,0,2,0.943194554,1
338,3,0,10,2.01379412,0,2,0.888450288,1
384,3,0,10,2.01379412,0,2,0.888450288,1
279,3,0,10,2.01379412,0,2,0.943194554,1
344,3,0,10,2.01379412,0,2,0.888450288,1
292,3,0,10,2.01379412,0,2,0.888450288,1
421,3,0,10,2.01379412,0,2,0.943194554,1
373,3,0,10,2.01379412,0,2,0.943194554,1
341,3,0,10,2.01379412,0,2,0.943194554,1
241,3,0,10,2.01379412,0,2,0.888450288,1
360,3,0,10,2.01379412,0,2,0.888450288,1
396,3,0,10,2.01379412,0,2,0.943194554,1
321,3,0,10,2.01379412,0,2,0.943194554,1
280,3,0,10,2.01379412,0,2,0.888450288,1
382,3,0,10,2.01379412,0,2,0.943194554,1
418,3,0,10,2.01379412,0,2,0.888450288,1
450,3,0,10,2.01379412,0,2,0.943194554,1
521,3,0,10,2.01379412,0,2,0.888450288,1
422,3,0,10,2.01379412,0,2,0.943194554,1
432,3,0,10,2.01379412,0,2,0.888450288,1
437,3,0,10,2.01379412,0,2,0.943194554,1
379,3,0,10,2.01379412,0,2,0.888450288,1
259,3,0,10,2.01379412,0,2,0.943194554,1
470,3,0,10,2.01379412,0,2,0.888450288,1
539,3,0,10,2.01379412,0,2,0.888450288,1
418,3,0,10,2.01379412,0,2,0.888450288,1
294,3,0,10,2.01379412,0,2,0.943194554,1
304,3,0,10,2.01379412,0,2,0.888450288,1
325,3,0,10,2.01379412,0,2,0.943194554,1
314,3,0,10,2.01379412,0,2,0.888450288,1
532,3,0,10,2.01379412,0,2,0.888450288,1
628,3,0,10,2.01379412,0,2,0.888450288,1
356,3,0,10,2.01379412,0,2,0.943194554,1
346,3,0,10,2.01379412,0,2,0.943194554,1
430,3,0,10,2.01379412,0,2,0.888450288,1
411,3,0,10,2.01379412,0,2,0.943194554,1
489,3,0,10,2.01379412,0,2,0.943194554,1
385,3,0,10,2.01379412,0,2,0.943194554,1
364,3,0,10,2.01379412,0,2,0.888450288,1
555,3,0,10,2.01379412,0,2,0.888450288,1
534,3,0,10,2.01379412,0,2,0.943194554,1
468,3,0,10,2.01379412,0,2,0.888450288,1
362,3,0,10,2.01379412,0,2,0.888450288,1
508,3,0,10,2.01379412,0,2,0.888450288,1
340,3,0,10,2.01379412,0,2,0.888450288,1
613,3,0,10,2.01379412,0,2,0.888450288,1
394,3,0,10,2.01379412,0,2,0.888450288,1
259,3,0,10,2.01379412,0,2,0.888450288,1
288,3,0,10,2.01379412,0,2,0.888450288,1
516,3,0,10,2.01379412,0,2,0.888450288,1
436,3,0,10,2.01379412,0,2,0.888450288,1
429,3,0,10,2.01379412,0,2,0.943194554,1
254,3,0,10,2.01379412,0,2,0.888450288,1
320,3,0,10,2.01379412,0,2,0.888450288,1
456,3,0,10,2.01379412,0,2,0.943194554,1
408,3,0,10,2.01379412,0,2,0.943194554,1
397,3,0,10,2.01379412,0,2,0.943194554,1
377,3,0,10,2.01379412,0,2,0.888450288,1
339,3,0,10,2.01379412,0,2,0.943194554,1
425,3,0,10,2.01379412,0,2,0.888450288,1
414,3,0,10,2.01379412,0,2,0.888450288,1
491,3,0,10,2.01379412,0,2,0.943194554,1
377,3,0,10,2.01379412,0,2,0.943194554,1
421,3,0,10,2.01379412,0,2,0.888450288,1
371,3,0,10,2.01379412,0,2,0.888450288,1
506,3,0,10,2.01379412,0,2,0.943194554,1
567,3,0,10,2.01379412,0,2,0.888450288,1
361,3,0,10,2.01379412,0,2,0.943194554,1
465,3,0,10,2.01379412,0,2,0.888450288,1
520,3,0,10,2.01379412,0,2,0.943194554,1
340,3,0,10,2.01379412,0,2,0.888450288,1
336,3,0,10,2.01379412,0,2,0.943194554,1
545,3,0,10,2.01379412,0,2,0.888450288,1
359,3,0,10,2.01379412,0,2,0.888450288,1
521,3,0,10,2.01379412,0,2,0.943194554,1
446,3,0,10,2.01379412,0,2,0.943194554,1
565,3,0,10,2.01379412,0,2,0.943194554,1
410,3,0,10,2.01379412,0,2,0.943194554,1
302,3,0,10,2.01379412,0,2,0.943194554,1
439,3,0,10,2.01379412,0,2,0.943194554,1
384,3,0,10,2.01379412,0,2,0.943194554,1
539,3,0,10,2.01379412,0,2,0.888450288,1
453,3,0,10,2.01379412,0,2,0.943194554,1
323,3,0,10,2.01379412,0,2,0.888450288,1
259,3,0,10,2.01379412,0,2,0.888450288,1
337,3,0,10,2.01379412,0,2,0.943194554,1
402,3,0,10,2.01379412,0,2,0.943194554,1
533,3,0,10,2.01379412,0,2,0.888450288,1
421,3,0,10,2.01379412,0,2,0.888450288,1
387,3,0,10,2.01379412,0,2,0.943194554,1
364,3,0,10,2.01379412,0,2,0.943194554,1
375,3,0,10,2.01379412,0,2,0.888450288,1
454,3,0,10,2.01379412,0,2,0.888450288,1
442,3,0,10,2.01379412,0,2,0.943194554,1
330,3,0,10,2.01379412,0,2,0.888450288,1
477,3,0,10,2.01379412,0,2,0.888450288,1
572,3,0,10,2.01379412,0,2,0.943194554,1
476,3,0,10,2.01379412,0,2,0.943194554,1
487,3,0,10,2.01379412,0,2,0.888450288,1
518,3,0,10,2.01379412,0,2,0.943194554,1
476,3,0,10,2.01379412,0,2,0.888450288,1
380,3,0,10,2.01379412,0,2,0.888450288,1
339,3,0,10,2.01379412,0,2,0.888450288,1
537,3,0,10,2.01379412,0,2,0.888450288,1
335,3,0,10,2.01379412,0,2,0.888450288,1
361,3,0,10,2.01379412,0,2,0.943194554,1
520,3,0,10,2.01379412,0,2,0.943194554,1
393,3,0,10,2.01379412,0,2,0.943194554,1
314,3,0,10,2.01379412,0,2,0.888450288,1
367,3,0,10,2.01379412,0,2,0.888450288,1
546,3,0,10,2.01379412,0,2,0.888450288,1
488,3,0,10,2.01379412,0,2,0.888450288,1
542,3,0,10,2.01379412,0,2,0.888450288,1
487,3,0,10,2.01379412,0,2,0.943194554,1
494,3,0,10,2.01379412,0,2,0.943194554,1
504,3,0,10,2.01379412,0,2,0.943194554,1
387,3,0,10,2.01379412,0,2,0.943194554,1
376,3,0,10,2.01379412,0,2,0.888450288,1
317,3,0,10,2.01379412,0,2,0.943194554,1
410,3,0,10,2.01379412,0,2,0.943194554,1
441,3,0,10,2.01379412,0,2,0.943194554,1
382,3,0,10,2.01379412,0,2,0.943194554,1
325,3,0,10,2.01379412,0,2,0.943194554,1
346,3,0,10,2.01379412,0,2,0.943194554,1
444,3,0,10,2.01379412,0,2,0.888450288,1
465,3,0,10,2.01379412,0,2,0.943194554,1
349,3,0,10,2.01379412,0,2,0.943194554,1
420,3,0,10,2.01379412,0,2,0.888450288,1
476,3,0,10,2.01379412,0,2,0.888450288,1
586,3,0,10,2.01379412,0,2,0.943194554,1
438,3,0,10,2.01379412,0,2,0.943194554,1
393,3,0,10,2.01379412,0,2,0.888450288,1
447,3,0,10,2.01379412,0,2,0.943194554,1
391,3,0,10,2.01379412,0,2,0.888450288,1
444,3,0,10,2.01379412,0,2,0.888450288,1
521,3,0,10,2.01379412,0,2,0.888450288,1
301,3,0,10,2.01379412,0,2,0.943194554,1
338,3,0,10,2.01379412,0,2,0.888450288,1
506,3,0,10,2.01379412,0,2,0.888450288,1
200,3,0,10,2.01379412,0,2,0.888450288,1
375,3,0,10,2.01379412,0,2,0.888450288,1
338,3,0,10,2.01379412,0,2,0.888450288,1
296,3,0,10,2.01379412,0,2,0.888450288,1
380,3,0,10,2.01379412,0,2,0.943194554,1
270,3,0,10,2.01379412,0,2,0.888450288,1
290,3,0,10,2.01379412,0,2,0.888450288,1
442,3,0,10,2.01379412,0,2,0.888450288,1
568,3,0,10,2.01379412,0,2,0.888450288,1
423,3,0,10,2.01379412,0,2,0.888450288,1
319,3,0,10,2.01379412,0,2,0.943194554,1
374,3,0,10,2.01379412,0,2,0.943194554,1
440,3,0,10,2.01379412,0,2,0.888450288,1
378,3,0,10,2.01379412,0,2,0.943194554,1
442,3,0,10,2.01379412,0,2,0.888450288,1
931,2,0,0,0.406282573,2106,11,0.943194554,0
986,2,0,0,0.481883363,1941,11,0.943194554,0
1030,2,0,0,0.434135496,2012,11,0.943194554,0
896,2,0,0,0.553505165,1843,11,0.943194554,0
1144,2,0,0,0.127753344,2319,11,0.943194554,0
951,2,0,0,0.605232022,2018,11,0.943194554,0
677,2,0,0,0.517694264,1982,11,0.943194554,0
950,2,0,0,0.235186047,2071,11,0.943194554,0
1096,2,0,0,0.565442132,1998,11,0.943194554,0
989,2,0,0,0.442093473,1902,11,0.943194554,0
1139,2,0,0,0.549526176,1941,11,0.943194554,0
800,2,0,0,0.49382033,2030,11,0.943194554,0
1065,2,0,0,0.370471672,2046,11,0.943194554,0
859,2,0,0,0.45403044,1941,11,0.943194554,0
828,2,0,0,0.660937867,1834,11,0.943194554,0
1021,2,0,0,0.422198529,1899,11,0.943194554,0
854,2,0,0,0.450051451,1849,11,0.943194554,0
1030,2,0,0,0.501778308,2187,11,0.943194554,0
1031,2,0,0,0.374450661,1825,11,0.943194554,0
787,2,0,0,0.426177518,2048,11,0.943194554,0
823,2,0,0,0.772349559,1608,11,0.943194554,0
960,2,0,0,0.525652242,2039,11,0.943194554,0
936,2,0,0,0.362513694,1971,11,0.943194554,0
760,2,0,0,0.497799319,1778,11,0.943194554,0
908,2,0,0,0.414240551,2099,11,0.943194554,0
811,2,0,0,0.589316066,1744,11,0.943194554,0
1122,2,0,0,0.450051451,1942,11,0.943194554,0
1130,2,0,0,0.394345606,2039,11,0.943194554,0
1072,2,0,0,0.501778308,1987,11,0.943194554,0
1161,2,0,0,0.529631231,1934,11,0.943194554,0
869,2,0,0,0.334660771,2072,11,0.943194554,0
903,2,0,0,0.485862352,1983,11,0.943194554,0
990,2,0,0,0.398324595,1578,11,0.943194554,0
1128,2,0,0,0.390366617,1992,11,0.943194554,0
915,2,0,0,0.290891892,1812,11,0.943194554,0
887,2,0,0,0.310786837,1849,11,0.943194554,0
1065,2,0,0,0.191417168,2355,11,0.943194554,0
1139,2,0,0,0.521673253,1834,11,0.943194554,0
803,2,0,0,0.752454614,1595,11,0.943194554,0
742,2,0,0,0.581358088,1910,11,0.943194554,0
842,2,0,0,0.517694264,1990,11,0.943194554,0
777,2,0,0,0.25905998,2120,11,0.943194554,0
995,2,0,0,0.434135496,2008,11,0.943194554,0
996,2,0,0,0.497799319,1945,11,0.943194554,0
991,2,0,0,0.676853823,1743,11,0.943194554,0
931,2,0,0,0.537589209,1931,11,0.943194554,0
872,2,0,0,0.263038969,2079,11,0.943194554,0
901,2,0,0,0.469946396,1878,11,0.943194554,0
876,2,0,0,0.565442132,1748,11,0.943194554,0
1134,2,0,0,0.354555716,2042,11,0.943194554,0
1138,2,0,0,0.342618749,1980,11,0.943194554,0
1042,2,0,0,0.390366617,2119,11,0.943194554,0
763,2,0,0,0.434135496,2044,11,0.943194554,0
1074,2,0,0,0.49382033,1864,11,0.943194554,0
1110,2,0,0,0.41821954,1902,11,0.943194554,0
962,2,0,0,0.517694264,2052,11,0.943194554,0
786,2,0,0,0.529631231,1891,11,0.943194554,0
914,2,0,0,0.613189999,1849,11,0.943194554,0
878,2,0,0,0.473925385,1632,11,0.943194554,0
964,2,0,0,0.469946396,1717,11,0.943194554,0
1035,2,0,0,0.513715275,1894,11,0.943194554,0
742,2,0,0,0.57340011,1812,11,0.943194554,0
1011,2,0,0,0.469946396,1966,11,0.943194554,0
872,2,0,0,0.629105955,1910,11,0.943194554,0
1012,2,0,0,0.461988418,1976,11,0.943194554,0
1000,2,0,0,0.302828859,2103,11,0.943194554,0
791,2,0,0,0.589316066,1756,11,0.943194554,0
965,2,0,0,0.57340011,1784,11,0.943194554,0
988,2,0,0,0.235186047,2068,11,0.943194554,0
1155,2,0,0,0.350576727,2029,11,0.943194554,0
1066,2,0,0,0.314765826,1933,11,0.943194554,0
872,2,0,0,0.430156507,1835,11,0.943194554,0
1099,2,0,0,0.310786837,2029,11,0.943194554,0
793,2,0,0,0.350576727,1965,11,0.943194554,0
877,2,0,0,0.625126966,1800,11,0.943194554,0
755,2,0,0,0.57340011,1833,11,0.943194554,0
866,2,0,0,0.497799319,1773,11,0.943194554,0
984,2,0,0,0.613189999,1624,11,0.943194554,0
1102,2,0,0,0.473925385,2087,11,0.943194554,0
849,2,0,0,0.708685735,1721,11,0.943194554,0
921,2,0,0,0.398324595,2164,11,0.943194554,0
1062,2,0,0,0.306807848,1972,11,0.943194554,0
1093,2,0,0,0.605232022,1696,11,0.943194554,0
706,2,0,0,0.57340011,1691,11,0.943194554,0
1179,2,0,0,0.346597738,2039,11,0.943194554,0
1062,2,0,0,0.374450661,2063,11,0.943194554,0
889,2,0,0,0.49382033,1891,11,0.943194554,0
710,2,0,0,0.609211011,1794,11,0.943194554,0
912,2,0,0,0.537589209,1928,11,0.943194554,0
854,2,0,0,0.438114484,1976,11,0.943194554,0
950,2,0,0,0.525652242,1710,11,0.943194554,0
1029,2,0,0,0.553505165,2048,11,0.943194554,0
799,2,0,0,0.477904374,2085,11,0.943194554,0
1046,2,0,0,0.49382033,2031,11,0.943194554,0
933,2,0,0,0.469946396,1893,11,0.943194554,0
944,2,0,0,0.477904374,1948,11,0.943194554,0
717,2,0,0,0.33863976,2060,11,0.943194554,0
1132,2,0,0,0.243144025,2066,11,0.943194554,0
913,2,0,0,0.481883363,1924,11,0.943194554,0
857,2,0,0,0.625126966,1888,11,0.943194554,0
726,2,0,0,0.605232022,1779,11,0.943194554,0
1053,2,0,0,0.561463143,2055,11,0.943194554,0
821,2,0,0,0.557484154,1827,11,0.943194554,0
874,2,0,0,0.597274044,1680,11,0.943194554,0
1124,2,0,0,0.247123014,1947,11,0.943194554,0
1247,2,0,0,0.402303584,1904,11,0.943194554,0
1085,2,0,0,0.414240551,2073,11,0.943194554,0
787,2,0,0,0.76837057,1495,11,0.943194554,0
1137,2,0,0,0.450051451,2075,11,0.943194554,0
840,2,0,0,0.613189999,1723,11,0.943194554,0
984,2,0,0,0.76837057,1888,11,0.943194554,0
965,2,0,0,0.489841341,1881,11,0.943194554,0
1132,2,0,0,0.489841341,1877,11,0.943194554,0
862,2,0,0,0.477904374,1828,11,0.943194554,0
825,2,0,0,0.406282573,2207,11,0.943194554,0
945,2,0,0,0.450051451,2024,11,0.943194554,0
993,2,0,0,0.326702793,1988,11,0.943194554,0
985,2,0,0,0.37842965,2219,11,0.943194554,0
1272,2,0,0,0.438114484,2021,11,0.943194554,0
1165,2,0,0,0.458009429,1959,11,0.943194554,0
1052,2,0,0,0.382408639,1904,11,0.943194554,0
1109,2,0,0,0.346597738,2038,11,0.943194554,0
953,2,0,0,0.422198529,1945,11,0.943194554,0
1018,2,0,0,0.621147977,1770,11,0.943194554,0
943,2,0,0,0.497799319,1884,11,0.943194554,0
1027,2,0,0,0.350576727,2095,11,0.943194554,0
978,2,0,0,0.334660771,1849,11,0.943194554,0
1154,2,0,0,0.450051451,1931,11,0.943194554,0
978,2,0,0,0.346597738,2189,11,0.943194554,0
750,2,0,0,0.672874834,1847,11,0.943194554,0
1006,2,0,0,0.290891892,1924,11,0.943194554,0
709,2,0,0,0.41821954,1977,11,0.943194554,0
962,2,0,0,0.282933914,2244,11,0.943194554,0
1048,2,0,0,0.41821954,2117,11,0.943194554,0
836,2,0,0,0.473925385,1998,11,0.943194554,0
736,2,0,0,0.529631231,1934,11,0.943194554,0
1039,2,0,0,0.342618749,2057,11,0.943194554,0
1179,2,0,0,0.175501212,2128,11,0.943194554,0
976,2,0,0,0.545547187,1868,11,0.943194554,0
1055,2,0,0,0.553505165,1896,11,0.943194554,0
1168,2,0,0,0.505757297,2095,11,0.943194554,0
1230,2,0,0,0.461988418,2064,11,0.943194554,0
650,2,0,0,0.629105955,1949,11,0.943194554,0
921,2,0,0,0.756433603,1592,11,0.943194554,0
871,2,0,0,0.477904374,1934,11,0.943194554,0
1043,2,0,0,0.370471672,2050,11,0.943194554,0
914,2,0,0,0.529631231,1852,11,0.943194554,0
956,2,0,0,0.29884987,2098,11,0.943194554,0
1165,2,0,0,0.346597738,2128,11,0.943194554,0
1076,2,0,0,0.318744815,1971,11,0.943194554,0
1014,2,0,0,0.553505165,2052,11,0.943194554,0
812,2,0,0,0.199375146,2277,11,0.943194554,0
991,2,0,0,0.477904374,1987,11,0.943194554,0
853,2,0,0,0.752454614,1769,11,0.943194554,0
868,2,0,0,0.450051451,1821,11,0.943194554,0
1028,2,0,0,0.362513694,2115,11,0.943194554,0
985,2,0,0,0.362513694,2126,11,0.943194554,0
931,2,0,0,0.569421121,2032,11,0.943194554,0
859,2,0,0,0.593295055,1767,11,0.943194554,0
997,2,0,0,0.326702793,1940,11,0.943194554,0
909,2,0,0,0.434135496,1896,11,0.943194554,0
1035,2,0,0,0.322723804,1917,11,0.943194554,0
1070,2,0,0,0.330681782,1892,11,0.943194554,0
899,2,0,0,0.847950349,1769,11,0.943194554,0
863,2,0,0,0.430156507,1922,11,0.943194554,0
732,2,0,0,0.434135496,1943,11,0.943194554,0
970,2,0,0,0.708685735,1766,11,0.943194554,0
969,2,0,0,0.41821954,1918,11,0.943194554,0
971,2,0,0,0.557484154,2094,11,0.943194554,0
1154,2,0,0,0.446072462,2309,11,0.943194554,0
1063,2,0,0,0.601253033,1785,11,0.943194554,0
1065,2,0,0,0.386387628,2036,11,0.943194554,0
877,2,0,0,0.505757297,1995,11,0.943194554,0
931,2,0,0,0.410261562,1860,11,0.943194554,0
908,2,0,0,0.581358088,1698,11,0.943194554,0
1092,2,0,0,0.239165036,2237,11,0.943194554,0
988,2,0,0,0.374450661,1932,11,0.943194554,0
1075,2,0,0,0.557484154,1948,11,0.943194554,0
826,2,0,0,0.569421121,2072,11,0.943194554,0
1020,2,0,0,0.322723804,1969,11,0.943194554,0
1055,2,0,0,0.465967407,1904,11,0.943194554,0
857,2,0,0,0.458009429,1888,11,0.943194554,0
867,2,0,0,0.501778308,1881,11,0.943194554,0
1153,2,0,0,0.485862352,2037,11,0.943194554,0
1027,2,0,0,0.545547187,2001,11,0.943194554,0
797,2,0,0,0.422198529,1944,11,0.943194554,0
765,2,0,0,0.625126966,1804,11,0.943194554,0
938,2,0,0,0.57340011,1821,11,0.943194554,0
856,2,0,0,0.410261562,1872,11,0.943194554,0
930,2,0,0,0.49382033,1778,11,0.943194554,0
1007,2,0,0,0.481883363,1850,11,0.943194554,0
1208,2,0,0,0.251102003,2272,11,0.943194554,0
1031,2,0,0,0.469946396,2000,11,0.943194554,0
868,2,0,0,0.517694264,1825,11,0.943194554,0
789,2,0,0,0.656958878,1876,11,0.943194554,0
1023,2,0,0,0.382408639,2220,11,0.943194554,0
1143,2,0,0,0.450051451,2231,11,0.943194554,0
1104,2,0,0,0.366492683,2225,11,0.943194554,0
1014,2,0,0,0.414240551,1877,11,0.943194554,0
845,2,0,0,0.362513694,1964,11,0.943194554,0
852,2,0,0,0.199375146,2092,11,0.943194554,0
800,2,0,0,0.517694264,1997,11,0.943194554,0
1164,2,0,0,0.41821954,2031,11,0.943194554,0
901,2,0,0,0.318744815,1760,11,0.943194554,0
1035,2,0,0,0.247123014,2159,11,0.943194554,0
1003,2,0,0,0.430156507,1916,11,0.943194554,0
1087,2,0,0,0.541568198,1984,11,0.943194554,0
1002,2,0,0,0.270996947,2275,11,0.943194554,0
806,2,0,0,0.585337077,1663,11,0.943194554,0
1021,2,0,0,0.306807848,2096,11,0.943194554,0
784,2,0,0,0.489841341,1770,11,0.943194554,0
1056,2,0,0,0.601253033,1651,11,0.943194554,0
924,2,0,0,0.398324595,2044,11,0.943194554,0
1239,2,0,0,0.091942443,2113,11,0.943194554,0
848,2,0,0,0.637063933,1824,11,0.943194554,0
1228,2,0,0,0.255080992,2186,11,0.943194554,0
905,2,0,0,0.450051451,1941,11,0.943194554,0
1147,2,0,0,0.091942443,2286,11,0.943194554,0
952,2,0,0,0.374450661,1965,11,0.943194554,0
1061,2,0,0,0.286912903,2277,11,0.943194554,0
971,2,0,0,0.593295055,1845,11,0.943194554,0
1030,2,0,0,0.410261562,1840,11,0.943194554,0
975,2,0,0,0.537589209,2024,11,0.943194554,0
1099,2,0,0,0.430156507,2172,11,0.943194554,0
973,2,0,0,0.458009429,2030,11,0.943194554,0
843,2,0,0,0.641042922,1966,11,0.943194554,0
1182,2,0,0,0.565442132,1839,11,0.943194554,0
694,2,0,0,0.828055404,1488,11,0.943194554,0
1048,2,0,0,0.274975936,2191,11,0.943194554,0
810,2,0,0,0.37842965,1859,11,0.943194554,0
745,2,0,0,0.617168988,1473,11,0.943194554,0
1064,2,0,0,0.446072462,2155,11,0.943194554,0
884,2,0,0,0.577379099,1886,11,0.943194554,0
1057,2,0,0,0.525652242,1879,11,0.943194554,0
958,2,0,0,0.434135496,1939,11,0.943194554,0
842,2,0,0,0.49382033,2011,11,0.943194554,0
695,2,0,0,0.569421121,1799,11,0.943194554,0
783,2,0,0,0.712664724,1715,11,0.943194554,0
864,2,0,0,0.668895845,1624,11,0.943194554,0
1097,2,0,0,0.434135496,2016,11,0.943194554,0
990,2,0,0,0.489841341,1951,11,0.943194554,0
1017,2,0,0,0.386387628,2098,11,0.943194554,0
1076,2,0,0,0.553505165,1922,11,0.943194554,0
793,2,0,0,0.597274044,1952,11,0.943194554,0
1112,2,0,0,0.394345606,2053,11,0.943194554,0
958,2,0,0,0.645021911,1792,11,0.943194554,0
798,2,0,0,0.489841341,1892,11,0.943194554,0
919,2,0,0,0.402303584,2110,11,0.943194554,0
751,2,0,0,0.645021911,1705,11,0.943194554,0
1079,2,0,0,0.597274044,1806,11,0.943194554,0
1022,2,0,0,0.49382033,2133,11,0.943194554,0
783,2,0,0,0.541568198,1877,11,0.943194554,0
887,2,0,0,0.386387628,1914,11,0.943194554,0
821,2,0,0,0.517694264,1767,11,0.943194554,0
738,2,0,0,0.525652242,1888,11,0.943194554,0
827,2,0,0,0.458009429,1874,11,0.943194554,0
766,2,0,0,0.577379099,1920,11,0.943194554,0
1089,2,0,0,0.593295055,2122,11,0.943194554,0
903,2,0,0,0.497799319,2028,11,0.943194554,0
903,2,0,0,0.589316066,1916,11,0.943194554,0
843,2,0,0,0.45403044,1815,11,0.943194554,0
996,2,0,0,0.251102003,1902,11,0.943194554,0
1064,2,0,0,0.585337077,1874,11,0.943194554,0
783,2,0,0,0.438114484,1910,11,0.943194554,0
812,2,0,0,0.402303584,1990,11,0.943194554,0
1023,2,0,0,0.235186047,2325,11,0.943194554,0
925,2,0,0,0.394345606,2056,11,0.943194554,0
1046,2,0,0,0.700727757,1826,11,0.943194554,0
890,2,0,0,0.756433603,1438,11,0.943194554,0
989,2,0,0,0.274975936,2193,11,0.943194554,0
1041,2,0,0,0.509736286,1896,11,0.943194554,0
1165,2,0,0,0.434135496,1924,11,0.943194554,0
1051,2,0,0,0.525652242,2007,11,0.943194554,0
999,2,0,0,0.386387628,1879,11,0.943194554,0
1036,2,0,0,0.461988418,2116,11,0.943194554,0
1126,2,0,0,0.314765826,2119,11,0.943194554,0
917,2,0,0,0.537589209,1940,11,0.943194554,0
943,2,0,0,0.505757297,1930,11,0.943194554,0
1160,2,0,0,0.278954925,2036,11,0.943194554,0
1033,2,0,0,0.49382033,2148,11,0.943194554,0
894,2,0,0,0.633084944,1944,11,0.943194554,0
1000,2,0,0,0.549526176,1878,11,0.943194554,0
972,2,0,0,0.481883363,1913,11,0.943194554,0
966,2,0,0,0.485862352,2035,11,0.943194554,0
722,2,0,0,0.438114484,1967,11,0.943194554,0
998,2,0,0,0.346597738,1950,11,0.943194554,0
1154,2,0,0,0.45403044,2184,11,0.943194554,0
1094,2,0,0,0.167543234,2309,11,0.943194554,0
1156,2,0,0,0.354555716,2211,11,0.943194554,0
1137,2,0,0,0.334660771,2251,11,0.943194554,0
876,2,0,0,0.346597738,2029,11,0.943194554,0
888,2,0,0,0.637063933,2011,11,0.943194554,0
1066,2,0,0,0.41821954,1940,11,0.943194554,0
1023,2,0,0,0.489841341,1787,11,0.943194554,0
1155,2,0,0,0.251102003,2080,11,0.943194554,0
1044,2,0,0,0.565442132,1885,11,0.943194554,0
1169,2,0,0,0.37842965,2035,11,0.943194554,0
705,2,0,0,0.581358088,1806,11,0.943194554,0
1148,2,0,0,0.354555716,1972,11,0.943194554,0
923,2,0,0,0.446072462,1892,11,0.943194554,0
875,2,0,0,0.724601691,1768,11,0.943194554,0
772,2,0,0,0.461988418,2006,11,0.943194554,0
809,2,0,0,0.529631231,2012,11,0.943194554,0
974,2,0,0,0.501778308,2029,11,0.943194554,0
1065,2,0,0,0.446072462,2020,11,0.943194554,0
965,2,0,0,0.402303584,2233,11,0.943194554,0
1158,2,0,0,0.37842965,2311,11,0.943194554,0
786,2,0,0,0.374450661,1976,11,0.943194554,0
960,2,0,0,0.569421121,1974,11,0.943194554,0
989,2,0,0,0.469946396,1938,11,0.943194554,0
